pc503036,b'Windows 10 Pro',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad, , , 
pc503037,b'Windows 10 Pro',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad, , , 
pc503038,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503039,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503040,b'Windows 10 Pro',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad, , , 
pc503046,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503047,b'Windows 10 Pro', , , ,microsoft-ad, , , 
pc503048,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503050,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503051,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503072,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503073,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503074,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503075,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503076,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503078,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503079,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503080,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503082,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503083,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503084,b'Windows 10 Pro 19045',cisco-umbrella, ,huntress,microsoft-ad,sentinelone, , 
pc503085,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503086,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503087,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503091,b'Windows 10 Pro 19045', , ,huntress,microsoft-ad,sentinelone, , 
pc503092,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503093,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503095,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503101,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503102,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503105,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503114,b'Windows 10 Pro 19043', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503129,b'Windows 10 Pro 19044', , ,huntress,microsoft-ad,sentinelone, , 
pc503131,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503132,b'Windows 10 Pro', , , ,microsoft-ad, , , 
pc503133,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503134,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503135,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503137,b'Windows 10 Pro 19044', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503138,b'Windows 10 Pro', , , ,microsoft-ad, , , 
pc503139,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503141,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503144,b'Windows 10 Pro 19045', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503148,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503152,b'Windows 10 Pro', , ,huntress,microsoft-ad, , , 
pc503188hw,b'Windows 11 Pro 22621',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503200,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503365,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503366,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503367,b'Windows 10 Pro 19043', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503371,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503375,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503376,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503377,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503378,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503379,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503380,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503432,b'Windows 10 Pro 19044', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503494,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503496,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503497,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503572,b'Windows 10 Pro 19044', , ,huntress,microsoft-ad,sentinelone, , 
pc503589,b'Windows 10 Pro 19042', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503591,b'Windows 11 Pro 22621', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503593,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503598,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503602,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503606,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503626,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503627,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503629,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503632,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503633,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503635,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503636,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503637,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503639,b'Windows 10 Pro 19045', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503641,b'Windows 10 Pro 19045', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503642,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503643,b'Windows 11 Pro 22000',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503644,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503645,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503646,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503647,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503648,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503649,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503650,b'Windows 10 Pro 19044',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503652,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503653,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503654,b'Windows 10 Pro 19042', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503655,b'Windows 10 Pro 19042', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503656,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503657,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503658,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503659,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503660,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503661,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503662,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503663,b'Windows 10 Pro 19042', , , ,microsoft-ad,sentinelone, , 
pc503665,b'Windows 10 Pro 19042', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503666,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
pc503667,b'Windows 10 Pro 19045', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pc503668,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pc503669,b'Windows 10 Pro 19044', , ,huntress,microsoft-ad,sentinelone, , 
pc503670,b'Windows 10 Pro 19042', , ,huntress,microsoft-ad,sentinelone, , 
pd-csm,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pd-sm,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
pdit-train2,b'Windows 10 Pro 19044', , , ,microsoft-ad,sentinelone, , 
pdit-train3,b'Windows 10 Pro 19044', , , ,microsoft-ad,sentinelone, , 
pdit-train5,b'Windows 10 Pro 19044', , , ,microsoft-ad,sentinelone, , 
pdradio-program,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pgardiner-cf54,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
phonedump-north,b'Windows 10 Pro for Workstations 19045', , ,huntress,microsoft-ad,sentinelone, , 
phonedump-south,b'Windows 11 Pro for Workstations 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pjackson-fz55,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pross-fz55,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pruitt,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
pruitt502273hw,b'Windows 11 Pro 22000',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
prwilliams-cf54,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rceaser-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
redennis2-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rfontenot-desk,b'Windows 11 Pro 22621', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rfontsurfpro,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rgaspard-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rgrantham-fz55,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rjanice-fz55,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rjgrantham-desk,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rlford-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rmagee-fz55,b'Windows 10 Pro 19045', , ,huntress,microsoft-ad,sentinelone, , 
rmccsurfpro,b'Windows 11 Pro 22621', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rrathburn-desk,b'Windows 11 Pro 22000',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
rreed-fz55,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
russell-2n1,b'Windows 10 Pro 19045',cisco-umbrella, ,huntress,microsoft-ad,sentinelone, , 
rwrain-desk,b'Windows 10 Pro 19045', , ,huntress,microsoft-ad,sentinelone, , 
rwrain-fz55,b'Windows 10 Pro 19044', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
sbrister-fz55,b'Windows 11 Pro 22621',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
sbroussard-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
sbroussard-desk10,b'Windows 10 Pro',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad, , , 
sdougherty-desk,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
sdougherty-fz55,b'Windows 11 Pro 22621', ,cybercns-sec-vm, ,microsoft-ad,sentinelone, , 
securelink-new,b'Windows Server 2022 Datacenter 20348', , , ,microsoft-ad,sentinelone, , 
sedwards-desk,b'Windows 11 Pro 22000',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
skingsley-desk,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
slodell-cf54,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
slodell-desk10,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
squadroom10,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
stouchet-desk,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
stouchet-fz55,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
swwhalley-fz55,b'Windows 11 Pro 22621', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tchaddick-desk,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tdmerritt-fz55,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
tduplechan-fz55,b'Windows 11 Pro 22000',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
thtoten-fz55,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tjlegg-fz55,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tjoliver-fz55,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tltyson-fz55,b'Windows 11 Pro 22000', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tmixon-desk,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tmixon-fz55,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
tpschecher-cf54,b'Windows 10 Pro 19042', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
vgreer-desk,b'Windows 10 Pro 19045', , , ,microsoft-ad,sentinelone, , 
vict-advocate,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
vlistre-desk10,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
vmsolis,b'Windows Server 2012 R2 Standard 9600',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, ,sophos
w3-deputy-03,b'Windows 10 Pro', , ,huntress,microsoft-ad, , , 
w3_chief_pc,b'Windows 10 Pro', , ,huntress,microsoft-ad, , , 
w3marshalpc,b'Windows 10 Pro', , ,huntress,microsoft-ad, , , 
wapont-fz55,b'Windows 10 Pro 19045',cisco-umbrella,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
ward3secretary,b'Windows 10 Pro', , ,huntress,microsoft-ad, , , 
wfont-surfpro,b'Windows 10 Pro 22000', , , ,microsoft-ad,sentinelone, , 
wfontenot-desk,b'Windows 10 Pro 19045', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
wlove-surfpro,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
wloving-desk,b'Windows 10 Pro 19044', ,cybercns-sec-vm,huntress,microsoft-ad,sentinelone, , 
